lat;lon;species;diameter;raster
-24.8409408231225;31.2135695707765;sb;2.430493;12020
-24.8410591797289;31.2132787608373;sb;4.461459;12020
-24.8416661096212;31.2137382852484;sb;3.532213;12020
-24.8416107400207;31.2129567212194;sb;3.453749;12020
-24.8410523810331;31.2136524138657;sb;1.476964;12020
-24.841161047021;31.2134544706308;sb;4.613554;12020
-24.8414624652362;31.2135036405736;sb;2.424882;12020
-24.8411636637643;31.2136168849151;sb;4.428048;12020
-24.8409768528395;31.2129327352994;sb;4.985058;12020
-24.8418098675312;31.2134937800381;sb;4.293846;12020
-24.8413073913765;31.2128656439391;sb;4.0006;12020
-24.8416998545268;31.212882722723;sb;5.660847;12020
-24.8416702765467;31.2137053662503;sb;1.076059;12020
-24.8412348022052;31.2132727408049;sb;1.256377;12020
-24.8416153725389;31.2133750624179;sb;4.091383;12020
-24.8408989321707;31.2129377566125;sb;4.102597;12020
-24.8413466022007;31.2132181982664;sb;4.272497;12020
-24.841140179511;31.2133689749493;sb;2.248828;12020
-24.8411790565942;31.2128564003595;sb;4.864824;12020
-24.8411891507881;31.213583802603;sb;3.124411;12020
-24.8412629853282;31.213113800698;sb;2.591261;12020
-24.8413749508073;31.2134003987601;sb;3.679705;12020
-24.8413142757931;31.2129626626092;sb;3.496151;12020
-24.8411999351041;31.2130955097227;sb;4.491532;12020
-24.8412507416621;31.2136442978387;sb;5.07018;12020
-24.841059767631;31.2135878948477;sb;2.561466;12020
-24.8416302869468;31.2132105727777;sb;3.212873;12020
-24.8412513050939;31.2128886982628;sb;21.79664;12020
-24.8417128153798;31.213649672595;sb;21.91548;12020
-24.8408968090901;31.2132937918808;sb;24.53125;12020
-24.8410592299046;31.2128325587249;sb;23.94606;12020
-24.8415939449269;31.2128491945189;sb;20.04131;12020
-24.8413839888281;31.2135964021457;sb;23.3786;12020
-24.8410983130832;31.2132421656701;sb;21.20124;12020
-24.8415881974507;31.2129263240739;ca;4.502526;12020
-24.8411808859627;31.2130771900721;ca;2.408585;12020
-24.8411035148739;31.213075364814;ca;3.545232;12020
-24.8415261283185;31.2136550799345;ca;3.173527;12020
-24.8415743931699;31.2137301484994;ca;3.891051;12020
-24.8414224877824;31.2135057767209;ca;3.003123;12020
-24.8410584039809;31.2134313664055;ca;1.169502;12020
-24.84177411251;31.2131675865391;ca;5.607305;12020
-24.8415785110055;31.2131540247815;ca;3.109743;12020
-24.8416155188939;31.2135090426397;ca;3.251398;12020
-24.841329439693;31.2131983866552;ca;4.33326;12020
-24.8414739214803;31.213429015505;ca;4.269056;12020
-24.8415099261997;31.2136816827445;ca;3.505674;12020
-24.8411179079392;31.2130413765196;ca;2.182231;12020
-24.8417602970724;31.2128978917209;ca;4.687776;12020
-24.8410802312886;31.2135001745856;ca;4.462384;12020
-24.8413748891357;31.2131108933918;ca;1.217029;12020
-24.8415516039297;31.2136818942286;ca;5.623075;12020
-24.8416490465407;31.2133920882425;ca;1.741552;12020
-24.8409887262024;31.2134520667032;ca;3.201954;12020
-24.841407534038;31.2131308116792;ca;3.276027;12020
-24.8415808947436;31.2136039321384;ca;4.035245;12020
-24.8411607774289;31.2132901531879;ca;5.606507;12020
-24.8416520031032;31.2132676022187;ca;1.660866;12020
-24.8413279748351;31.2131606349446;ca;3.613574;12020
-24.8410267496256;31.2133542186126;ca;5.168854;12020
-24.8413816704548;31.2129944653128;ca;3.622754;12020
-24.8413078236329;31.2129698097653;ca;3.048893;12020
-24.8413923520239;31.213346641142;ca;1.199191;12020
-24.8417175150143;31.2129192355543;ca;1.278586;12020
-24.8416500004515;31.2134009421197;ca;2.050336;12020
-24.8413776742501;31.2129467388737;ca;1.209835;12020
-24.8409162632861;31.2133741391589;ca;2.422756;12020
-24.8415147858806;31.2137059135983;ca;5.143629;12020
-24.841782681155;31.2136342701404;ca;4.485605;12020
-24.8410701973412;31.2134770750728;ca;5.360927;12020
-24.8409348883646;31.2134789332197;ca;3.951168;12020
-24.8415348373487;31.2128796703248;ca;1.016685;12020
-24.8409903709617;31.2129629357808;ca;3.247339;12020
-24.8414884188615;31.2135122530364;ca;3.380607;12020
-24.8417060041877;31.2130227047847;ca;3.712436;12020
-24.8410236952125;31.2135000353118;ca;3.198615;12020
-24.8412391623707;31.2135390191169;ca;2.229661;12020
-24.841826440847;31.2130818779736;ca;3.061043;12020
-24.8416869071207;31.2135303170071;ca;2.817089;12020
-24.8416142571201;31.2131820675937;ca;3.193915;12020
-24.8412899519291;31.2132608101261;ca;2.279926;12020
-24.8415395332305;31.2135646920124;ca;5.055089;12020
-24.8417214601887;31.2133591960709;ca;4.505841;12020
-24.8416163181479;31.213149974559;ca;1.56968;12020
-24.841025111892;31.2134748784997;ca;2.850375;12020
-24.8414289177594;31.2136741645822;ca;2.444665;12020
-24.8411545603795;31.2133313717773;ca;5.153497;12020
-24.8415734321021;31.2136302831146;ca;4.586679;12020
-24.8416790760458;31.2135579998178;ca;2.992379;12020
-24.8416559790621;31.213641639444;ca;4.154142;12020
-24.8409896493459;31.2136519851624;ca;3.459184;12020
-24.8411087650249;31.2136390863709;ca;3.168256;12020
-24.8412252734338;31.2136975917842;ca;3.531155;12020
-24.8409867797265;31.2137472481682;ca;3.538057;12020
-24.8410586543099;31.2133962164997;ca;2.048158;12020
-24.8416942507158;31.2134690051265;ca;3.079369;12020
-24.8417064321482;31.2135709082561;ca;4.304928;12020
-24.8417784291713;31.2132948747285;ca;4.195436;12020
-24.8410980160488;31.2132146088995;ca;5.514476;12020
-24.8410934496166;31.2137108020161;ca;3.020765;12020
-24.8417591165376;31.2130607305202;ca;2.784316;12020
-24.841103490956;31.2135562749609;ca;4.223456;12020
-24.8412048637875;31.2135685524427;ca;5.894933;12020
-24.8415089008213;31.2134615485693;ca;3.059327;12020
-24.8416762909741;31.2130544005684;ca;4.742153;12020
-24.8415942691425;31.2137485959464;ca;2.741394;12020
-24.8409185230378;31.2134501933795;ca;1.879348;12020
-24.8415153854421;31.2131368439297;ca;1.212576;12020
-24.8411616074591;31.2133275112347;ca;1.836673;12020
-24.8414495341007;31.2132866213254;ca;5.617294;12020
-24.8410060835412;31.2129403099168;ca;3.031954;12020
-24.8409797035928;31.2133102405015;ca;2.847321;12020
-24.8410738025599;31.212828892532;ca;5.083869;12020
-24.8413356270891;31.2132105762788;ca;4.785343;12020
-24.8411148514099;31.2128715634498;ca;4.011447;12020
-24.8410959493075;31.2134403942593;ca;3.820956;12020
-24.8411822788146;31.2133526661447;ca;3.464878;12020
-24.8417049578828;31.213315017721;ca;3.977785;12020
-24.8415283527455;31.2134297962278;ca;2.851756;12020
-24.8416803461413;31.2136276731093;ca;3.116819;12020
-24.841817322574;31.2129486237713;ca;2.773491;12020
-24.841548565948;31.2133576416123;ca;1.541721;12020
-24.8410828612304;31.2136833074867;ca;3.020051;12020
-24.8411848282262;31.2136275431444;ca;3.743444;12020
-24.8409638385497;31.2131224366456;ca;2.357377;12020
-24.8410402304755;31.2131839696897;ca;2.839689;12020
-24.8409809047491;31.2133490233013;ca;3.88338;12020
-24.841203537459;31.213687589335;ca;1.100169;12020
-24.8411109172429;31.2132018085501;ca;1.902471;12020
-24.8418350789267;31.2133701194215;ca;4.648579;12020
-24.8413767392442;31.2130750871497;ca;5.271739;12020
-24.8413742262344;31.2133669089292;ca;1.739645;12020
-24.8416094032865;31.2137200827157;ca;5.968766;12020
-24.8413591069139;31.2136550219014;ca;4.944334;12020
-24.8415498467817;31.2132566258402;ca;2.307265;12020
-24.8415462226265;31.2129765777035;ca;5.676924;12020
-24.8412277194286;31.2134262680179;ca;1.256531;12020
-24.8411641107076;31.212825453348;ca;2.099673;12020
-24.8408945585485;31.2128463209795;ca;4.331236;12020
-24.8410757703911;31.2135563767844;ca;3.911772;12020
-24.8416896957434;31.2136791595277;ca;2.083594;12020
-24.8416505685452;31.213646660113;ca;1.690098;12020
-24.8414950480713;31.2131796112761;ca;1.911991;12020
-24.8416446181409;31.2128397536867;ca;1.291543;12020
-24.8410873952311;31.2131841675687;ca;1.975834;12020
-24.8410024676896;31.212962565382;ca;1.947629;12020
-24.8414116561699;31.2132609127122;ca;5.253728;12020
-24.8414011650907;31.2137059013336;ca;5.900009;12020
-24.8410020251747;31.2128196675343;ca;3.670423;12020
-24.8414618424599;31.2129713868665;ca;4.023365;12020
-24.8414476347183;31.2134118486834;ca;2.457371;12020
-24.8413942252274;31.2133172387133;ca;4.657849;12020
-24.8412902610492;31.2136632274763;ca;2.838019;12020
-24.8415140703117;31.2134890744771;ca;3.999578;12020
-24.8410057459418;31.2130035735647;ca;5.039595;12020
-24.8417390761999;31.2130866811892;ca;2.437793;12020
-24.8413636732902;31.213608930268;ca;5.932986;12020
-24.8417739871096;31.2132324508271;ca;2.151792;12020
-24.8412456244569;31.213208875738;ca;5.001944;12020
-24.8415636983652;31.2129751390008;ca;2.75267;12020
-24.8417781164927;31.2129530223584;ca;4.011593;12020
-24.8413516933802;31.2137047339581;ca;5.37209;12020
-24.8411626392109;31.2137197310856;ca;5.671841;12020
-24.8409585302775;31.2129845180447;ca;5.294874;12020
-24.8411083106951;31.213233806953;ca;1.535689;12020
-24.84170236964;31.2129879165178;ca;14.03884;12020
-24.841355852103;31.2135422564551;ca;12.83833;12020
-24.8416818839984;31.2128396058155;ca;13.0957;12020
-24.8416514260821;31.2129637551498;an;5.91871;12020
-24.8412815470796;31.2129110266281;an;2.233224;12020
-24.8412658072291;31.2133294607571;tt;5.334522;12020
-24.8413595779505;31.2130457534222;tt;1.736697;12020
-24.841108544036;31.2132466605832;tt;5.496012;12020
-24.841200340733;31.2132611862851;tt;2.407262;12020
-24.8416912604394;31.213445835628;tt;5.011862;12020
-24.8410317760068;31.2136958507562;tt;3.440192;12020
-24.8409909554872;31.2136133129866;tt;4.800694;12020
-24.8409610257475;31.2134186162119;tt;1.991303;12020
-24.841389451324;31.2135521026978;tt;3.863828;12020
-24.8412229851843;31.2137120383858;tt;3.587258;12020
-24.8417648777899;31.2134650963271;tt;3.272376;12020
-24.8414093295313;31.2136241632682;tt;4.264236;12020
-24.8415824661257;31.2131637929102;tt;3.492513;12020
-24.8413249424796;31.2137469874066;tt;3.955724;12020
-24.8414739815229;31.2137225011544;tt;2.70091;12020
-24.8410608355824;31.2131635001928;tt;5.357852;12020
-24.8414253443248;31.2131339981228;tt;5.538592;12020
-24.841618870377;31.2129846638222;tt;4.006836;12020
-24.8415343119173;31.2133457034233;tt;1.026057;12020
-24.8414863858729;31.2130166414441;tt;4.863183;12020
-24.841237101664;31.2132394146695;tt;5.400082;12020
-24.8413947568642;31.2131564680002;tt;4.377291;12020
-24.8410961689569;31.2128822315856;tt;5.246171;12020
-24.8416236004101;31.213531693566;tt;4.572788;12020
-24.8417520160318;31.2130227882082;tt;5.87501;12020
-24.8414309354038;31.2135957792721;tt;5.428481;12020
-24.8413362421979;31.2130106360634;tt;2.1464;12020
-24.8413363544813;31.2135620082004;tt;2.673508;12020
-24.8413812642937;31.2132310070753;tt;3.596961;12020
-24.8413926913612;31.2130034690025;tt;5.742523;12020
-24.8414860970064;31.2133427448508;tt;1.877994;12020
-24.8413830651234;31.2133863628322;tt;5.404495;12020
-24.8410168256151;31.2132097942839;tt;2.343698;12020
-24.8413584392168;31.2132359182001;tt;4.131595;12020
-24.8413968955101;31.2131199220769;tt;3.027674;12020
-24.841653331525;31.2128851152933;tt;1.839891;12020
-24.841818063262;31.2130956915249;tt;3.550114;12020
-24.8416946356959;31.2131155611516;tt;1.284135;12020
-24.8418009866979;31.2136792060516;tt;4.75825;12020
-24.8409877841579;31.2132830989867;tt;5.462698;12020
-24.8417991036289;31.2130630863574;tt;3.735229;12020
-24.8415104455957;31.2136541302071;tt;2.930932;12020
-24.8410134546606;31.2136743128745;tt;1.942151;12020
-24.841527875307;31.2130993027785;tt;3.742272;12020
-24.8414825480953;31.2136813064305;tt;4.371999;12020
-24.8409162294405;31.2131443624572;tt;1.592246;12020
-24.8410099072833;31.2129971672795;tt;1.27512;12020
-24.8417413964722;31.2134172384549;tt;2.415159;12020
-24.8414356229644;31.2136892444489;tt;3.432903;12020
-24.8413501802779;31.2137035884614;tt;3.042335;12020
-24.8416668015106;31.2136373929371;tt;4.959795;12020
-24.840964285045;31.2135071249383;tt;2.45543;12020
-24.8413756970731;31.2130378140224;tt;3.595052;12020
-24.8409485244663;31.2135635303895;tt;3.128412;12020
-24.8409193083793;31.2128295941033;tt;2.297182;12020
-24.8411503195103;31.2129365587816;tt;4.021001;12020
-24.8409134098946;31.2131357500543;tt;2.815593;12020
-24.841126962668;31.2135249412663;tt;5.884517;12020
-24.841707379306;31.2134894518465;tt;3.409431;12020
-24.8413076411822;31.2133815813759;tt;4.176528;12020
-24.8412580287615;31.2132103717274;tt;3.278298;12020
-24.8414647794348;31.2133404740938;tt;1.157259;12020
-24.8415820600091;31.2128514941076;tt;4.993232;12020
-24.8412399804578;31.2135505936001;tt;1.977511;12020
-24.8413174631886;31.2136434310661;tt;5.151738;12020
-24.8413051323917;31.2129150660805;tt;1.763594;12020
-24.8417173002999;31.2128682708142;tt;5.493233;12020
-24.8416482086778;31.2130208981782;tt;3.662525;12020
-24.8414121538405;31.2132198423808;tt;4.464118;12020
-24.8417071111302;31.213333030028;tt;3.524745;12020
-24.8410670476788;31.2131328854493;tt;2.953867;12020
-24.8414167923658;31.2135008529271;tt;5.489258;12020
-24.8413070627299;31.2131054827689;tt;4.09013;12020
-24.8411096132309;31.2132355488615;tt;2.058007;12020
-24.8411980538666;31.2135422715601;tt;1.863986;12020
-24.8409211480649;31.2137414657438;tt;1.43722;12020
-24.8413149785185;31.2133566613705;tt;4.847283;12020
-24.8415573772558;31.2128428095808;tt;3.336767;12020
-24.8416936471708;31.2130897419725;tt;3.746705;12020
-24.8415112446225;31.213493876387;tt;3.30014;12020
-24.8415396205084;31.2132842470058;tt;4.620388;12020
-24.8412417089697;31.2136664988345;tt;2.665735;12020
-24.8411482217956;31.2130779157172;tt;1.667315;12020
-24.8410689225804;31.21285066457;tt;4.880456;12020
-24.8409026545896;31.2128525373857;tt;5.376166;12020
-24.8415682377718;31.2136625935882;tt;5.181462;12020
-24.8413232081218;31.2137206952646;tt;1.019756;12020
-24.8410221109548;31.213139193187;tt;4.3013;12020
-24.8413927665181;31.2136744781717;tt;1.432719;12020
-24.8417434582229;31.2133958654224;tt;5.673283;12020
-24.8410127845913;31.2133197908591;tt;5.951584;12020
-24.8411627849147;31.2133267625629;tt;1.309566;12020
-24.8417987521824;31.2129837448855;tt;4.486772;12020
-24.8412923065095;31.2132208558867;tt;2.73822;12020
-24.8415298011499;31.213056197182;tt;4.220209;12020
-24.8411679084355;31.2136314288523;tt;4.365266;12020
-24.8415415990268;31.2133666062739;tt;2.424785;12020
-24.841562421334;31.2136399904456;tt;5.576378;12020
-24.8409344138749;31.2128546126486;tt;4.949074;12020
-24.8411367767047;31.2130293709188;tt;4.032989;12020
-24.8415817300128;31.2136053392782;tt;3.252974;12020
-24.8414612866841;31.2133847684732;tt;1.310549;12020
-24.8411653408291;31.2135212196917;tt;5.341035;12020
-24.8412969018325;31.2131857319352;tt;3.297569;12020
-24.8412475630005;31.2133334087855;tt;1.834594;12020
-24.8417219061259;31.2135170651639;tt;4.236992;12020
-24.8415528026746;31.2130795355274;tt;4.896399;12020
-24.8411933074149;31.213694093318;tt;4.483183;12020
-24.841416613363;31.2136165418022;tt;5.52304;12020
-24.8418340663842;31.2133690808317;tt;3.601477;12020
-24.8412505777854;31.2131081810912;tt;5.194212;12020
-24.8414078973077;31.2136411146222;tt;5.170362;12020
-24.8410780421476;31.2136351004389;tt;3.479213;12020
-24.8416186475674;31.2128292693821;tt;3.611794;12020
-24.8416330831246;31.2134360516816;tt;3.722078;12020
-24.8413549775176;31.2134792354018;tt;1.310153;12020
-24.8410004528684;31.213493985726;tt;3.074373;12020
-24.8413866162044;31.212855186291;tt;3.955786;12020
-24.8413438666827;31.2135736346023;tt;2.553185;12020
-24.8414270559947;31.2130923382793;tt;5.130522;12020
-24.841641964205;31.2135193740659;tt;1.834312;12020
-24.8414861881124;31.2130011789927;tt;4.135271;12020
-24.8410832765532;31.2136994120355;tt;3.624765;12020
-24.8413627117762;31.2137359488001;tt;5.378434;12020
-24.8411327145374;31.2130131866529;tt;3.808652;12020
-24.8412784650643;31.2128194337239;tt;3.997248;12020
-24.8409659046029;31.213339795191;tt;3.399103;12020
-24.8414876113734;31.2131036123481;tt;5.502069;12020
-24.8416613910449;31.2129983210798;tt;3.231438;12020
-24.8415858275419;31.2136613089613;tt;3.504267;12020
-24.8410664634267;31.2131722984285;tt;5.355188;12020
-24.8410239443205;31.213318717026;tt;1.253996;12020
-24.8417353461623;31.2128439315627;tt;3.308859;12020
-24.841822899333;31.2137440388706;tt;5.556951;12020
-24.8416419461477;31.2135441480189;tt;5.162443;12020
-24.8408958149997;31.2133469683723;tt;3.284251;12020
-24.8411723839322;31.213164256736;tt;2.573849;12020
-24.8409129408778;31.2137015315558;tt;1.796175;12020
-24.8417552117292;31.2136363777626;tt;5.952265;12020
-24.841674502706;31.2133550574746;tt;4.198429;12020
-24.8413734458887;31.2131390248291;tt;5.703556;12020
-24.8410225137438;31.2132403727441;tt;3.20591;12020
-24.8414660254877;31.2131530502579;tt;2.187159;12020
-24.8412861035335;31.2134642725975;tt;4.696718;12020
-24.8414244889733;31.2132843999657;tt;4.39105;12020
-24.8411062123025;31.2134546532171;tt;5.83819;12020
-24.8409309413378;31.2129992599918;tt;2.062037;12020
-24.8412502660914;31.2131902720189;tt;4.903904;12020
-24.8410177826764;31.2131374946491;tt;3.607282;12020
-24.8417397495408;31.2133114362999;tt;5.080597;12020
-24.8409037609759;31.2132450030637;tt;1.516482;12020
-24.8416418042885;31.2130464633359;tt;3.553271;12020
-24.8416312124179;31.2130940232187;tt;2.294202;12020
-24.841820469393;31.2130877469874;tt;4.143106;12020
-24.8414600359904;31.2129281950902;tt;1.578287;12020
-24.8415205806212;31.2129792823912;tt;1.500143;12020
-24.8417279825765;31.2135736332707;tt;4.745393;12020
-24.8411735922345;31.2134222935017;tt;2.828628;12020
-24.8414989478112;31.2131113007758;tt;5.401675;12020
-24.841073141048;31.2131319385244;tt;2.697927;12020
-24.841474205069;31.2134707728665;tt;5.996716;12020
-24.8414231482318;31.2136846925253;tt;3.187438;12020
-24.8415035618047;31.2136095868308;tt;2.331711;12020
-24.8412570314689;31.2129029923546;tt;5.13457;12020
-24.8411913948142;31.2130017464318;tt;2.128345;12020
-24.8414336971163;31.213620860278;tt;4.137713;12020
-24.8415630511487;31.2131485662554;tt;4.601943;12020
-24.8415357113381;31.2134158731264;tt;5.939242;12020
-24.8418337338136;31.2133660107065;tt;2.32046;12020
-24.8412769194824;31.2135026170241;tt;4.798429;12020
-24.8418245716342;31.2135695387124;tt;5.372745;12020
-24.8411551939892;31.2135166290086;tt;5.297769;12020
-24.8416058692298;31.2128300199018;tt;2.708411;12020
-24.8412044356349;31.2128693909808;tt;3.660843;12020
-24.840894756124;31.2135080475506;tt;1.275162;12020
-24.8414881591131;31.2133910465101;tt;5.638037;12020
-24.8412414850192;31.2129195953898;tt;4.529741;12020
-24.8413323828112;31.2135788831173;tt;3.09784;12020
-24.8414892411691;31.2136264371634;tt;2.613625;12020
-24.8415120509515;31.2132302902421;tt;2.847013;12020
-24.8417324546245;31.2137442167258;tt;5.640152;12020
-24.841296418171;31.2135900613148;tt;5.399131;12020
-24.8413443275946;31.2136285025981;tt;2.922066;12020
-24.8416695186771;31.2135326027502;tt;1.73911;12020
-24.8414132285528;31.2131157778641;tt;4.437139;12020
-24.8416479370682;31.2129758002286;tt;1.120449;12020
-24.8410083815926;31.2136136045234;tt;5.490723;12020
-24.841565626737;31.2131271129667;tt;4.698157;12020
-24.8416632101151;31.2129447286206;tt;5.397393;12020
-24.84156603488;31.2132376064041;tt;4.5067;12020
-24.8412513681972;31.2131630256251;tt;4.547395;12020
-24.8412207899269;31.2132586330807;tt;2.294973;12020
-24.8409931894525;31.2133874642525;tt;5.689002;12020
-24.8411475264103;31.2129641295459;tt;3.999311;12020
-24.8414380958681;31.2130145520497;tt;3.790692;12020
-24.8413130704321;31.2135431414554;tt;3.951661;12020
-24.8412150574195;31.2134639330788;tt;3.581361;12020
-24.8416041495818;31.2133093947888;tt;3.583141;12020
-24.8412421216961;31.2135139750071;tt;5.039791;12020
-24.8412741604117;31.2137262797757;tt;4.559187;12020
-24.8417394584924;31.2128360264327;tt;1.201085;12020
-24.8410557224938;31.2135331442412;tt;1.446219;12020
-24.8410290256731;31.2134912702829;tt;2.41657;12020
-24.8411295894928;31.2135082677013;tt;2.033332;12020
-24.8412263045922;31.2128417542296;tt;4.822328;12020
-24.8415901485285;31.2128630213472;tt;3.819785;12020
-24.8413845267479;31.2136691595401;tt;1.367282;12020
-24.8409855918493;31.213739825601;tt;2.537075;12020
-24.8415126400571;31.2131945903012;tt;5.624245;12020
-24.8417093370963;31.2132522174721;tt;5.674883;12020
-24.8416719785553;31.2132114140382;tt;5.868375;12020
-24.8409419942903;31.2137153263596;tt;5.676791;12020
-24.8409673910941;31.2136214620002;tt;2.999359;12020
-24.8416563043075;31.2137490023691;tt;3.326024;12020
-24.8411608447642;31.2137024054822;tt;1.769557;12020
-24.8411826503376;31.21335118952;tt;3.289117;12020
-24.8412121314283;31.2128415561101;tt;3.823138;12020
-24.8417501266697;31.2135904344465;tt;4.398248;12020
-24.8411467613789;31.2135951507278;tt;2.901606;12020
-24.8413842274621;31.2131877493029;tt;2.884595;12020
-24.8416004041516;31.2129783840109;tt;3.965098;12020
-24.841373093789;31.2131654497561;tt;4.066646;12020
-24.8416961265384;31.2129984272538;tt;4.218527;12020
-24.8413430693347;31.2133759758262;tt;4.755695;12020
-24.8418046876016;31.2135120478163;tt;2.735612;12020
-24.8409877615427;31.2131133495403;tt;4.299462;12020
-24.8412520605694;31.2133451861224;tt;1.768953;12020
-24.8415959948513;31.2135638596444;tt;3.265959;12020
-24.8413004097785;31.2130993235626;tt;2.467726;12020
-24.8414951860922;31.2128230316098;tt;1.324976;12020
-24.8414561660773;31.2128386296687;tt;3.545954;12020
-24.8412755670907;31.2131521192786;tt;1.67907;12020
-24.8412181713533;31.21322122837;tt;2.310839;12020
-24.8417375537526;31.2136013486001;tt;1.368152;12020
-24.8409812136428;31.2128829215967;tt;4.283259;12020
-24.841496452483;31.2128059283725;tt;3.760397;12020
-24.8415928219181;31.2135478882173;tt;3.947411;12020
-24.8409235264461;31.213200084101;tt;3.034054;12020
-24.8417501535993;31.2133663404363;tt;4.383794;12020
-24.8413738297588;31.2134721983667;tt;2.921082;12020
-24.841667169862;31.2131092797324;tt;3.975245;12020
-24.8408944100734;31.212917508864;tt;5.145732;12020
-24.8410592266272;31.2136842263454;tt;4.20371;12020
-24.841192481389;31.2136252237491;tt;2.112115;12020
-24.8416043096525;31.2137392393724;tt;3.673262;12020
-24.8415876535444;31.2129471500372;tt;5.106524;12020
-24.8411246806494;31.2136932362948;tt;5.472067;12020
-24.841158094767;31.2136020431546;tt;4.74772;12020
-24.84134510608;31.21328175738;tt;3.590459;12020
-24.8415813794729;31.2133114525529;tt;3.819159;12020
-24.841609522081;31.2134043341517;tt;5.786601;12020
-24.8412655805386;31.2134902418931;tt;1.593164;12020
-24.8412786220844;31.2133235652881;tt;3.909777;12020
-24.8415578398575;31.2133699378875;tt;5.457024;12020
-24.8415025874899;31.2130771345905;tt;5.055775;12020
-24.8410066166824;31.21301594926;tt;2.363646;12020
-24.8412204473325;31.2130372973752;tt;2.209465;12020
-24.8411507601474;31.2130357438196;tt;4.344782;12020
-24.8417359935749;31.2132012175204;tt;1.715073;12020
-24.8415535428186;31.2129566429979;tt;3.907505;12020
-24.8410191087966;31.2130297649927;tt;4.332612;12020
-24.8417229596595;31.2135480847893;tt;2.249998;12020
-24.8414750861233;31.2134637311581;tt;5.206585;12020
-24.8413976443241;31.2128662816257;tt;3.179569;12020
-24.8409905606803;31.2136380841724;tt;3.753463;12020
-24.8416747031091;31.2137483873903;tt;2.070317;12020
-24.8416307414272;31.2132342041184;tt;4.820457;12020
-24.8409694523818;31.2135839935114;tt;1.488127;12020
-24.8410104209575;31.2133793553887;tt;5.985736;12020
-24.8417322145179;31.2134478868202;tt;1.356107;12020
-24.8414575081919;31.2134291950012;tt;3.122715;12020
-24.8409308092712;31.2129897320102;tt;4.859046;12020
-24.8411567272285;31.2133200978085;tt;4.952104;12020
-24.8411965751297;31.2137068842423;tt;1.263236;12020
-24.841478756576;31.2129942689993;tt;2.06374;12020
-24.8413595168215;31.2128841902556;tt;4.565184;12020
-24.8413210972046;31.2132670640117;tt;2.776965;12020
-24.8416410770779;31.2131263869568;tt;3.188709;12020
-24.8416246271211;31.2132516587982;tt;1.767589;12020
-24.8410741353768;31.2133011386339;tt;3.593799;12020
-24.8417559393976;31.2133433463796;tt;4.493483;12020
-24.8412392814511;31.2136484154739;tt;5.102063;12020
-24.8417784270208;31.213315605401;tt;1.927863;12020
-24.8410249887205;31.2131037647755;tt;1.298602;12020
-24.8410129683085;31.2128233438836;tt;1.152794;12020
-24.841400718028;31.2131709618762;tt;2.647624;12020
