lat;lon;species;diameter;raster
-24.8414338876762;31.2135269215467;sb;5.596179;12020
-24.8415673598654;31.2133134389886;sb;4.57348;12020
-24.841617969669;31.213333813004;sb;3.623053;12020
-24.8413453529211;31.2133350913026;sb;3.567071;12020
-24.8417468440433;31.2132290770485;sb;4.076202;12020
-24.8409837656486;31.2136815793523;sb;1.141724;12020
-24.8414779749299;31.2135442776711;sb;1.342191;12020
-24.8416604125872;31.2133749500534;sb;5.3476;12020
-24.8414374407479;31.2134037054431;sb;1.702998;12020
-24.84108897363;31.2128085190496;sb;2.46203;12020
-24.8414114721189;31.2129994217293;sb;3.465289;12020
-24.8414675411076;31.2133998422597;sb;1.68029;12020
-24.8417153227542;31.2128990605007;sb;2.555887;12020
-24.8411093425394;31.213148930111;sb;4.107378;12020
-24.8415763067485;31.2130469973567;sb;24.85889;12020
-24.8416968146919;31.2131875424798;sb;24.15565;12020
-24.8411676680787;31.2129605131643;sb;20.37004;12020
-24.8416228524171;31.2130626490792;sb;25.13569;12020
-24.8411852585531;31.2132948493437;sb;20.65526;12020
-24.8413725430306;31.2135156319579;sb;25.47451;12020
-24.8415288770835;31.2129158878499;sb;24.38864;12020
-24.8409281747802;31.213181781295;ca;2.471574;12020
-24.8414686168335;31.2135184316536;ca;2.86139;12020
-24.841437050331;31.2137510701526;ca;2.725846;12020
-24.8410975662232;31.2132123486045;ca;1.055038;12020
-24.8417163224682;31.2132379929322;ca;3.918962;12020
-24.8417101721985;31.2128593793606;ca;2.870761;12020
-24.8416528668983;31.2135942796489;ca;3.672318;12020
-24.8414558055868;31.2133380972091;ca;1.762543;12020
-24.8413180365566;31.2136576751664;ca;1.076374;12020
-24.8417685096602;31.2131545063616;ca;5.201379;12020
-24.8415094555509;31.2128253411307;ca;2.880648;12020
-24.841003801635;31.213400397095;ca;4.092738;12020
-24.8410858573215;31.213728680188;ca;1.967259;12020
-24.8414803458017;31.2128461806969;ca;5.987357;12020
-24.8412062907423;31.2131573814437;ca;3.261931;12020
-24.8414176615731;31.2130727837307;ca;1.557226;12020
-24.840906018237;31.2131698640143;ca;1.594835;12020
-24.841539838801;31.2135724298946;ca;1.879717;12020
-24.8414562513311;31.2135120175489;ca;3.383021;12020
-24.8413673835366;31.2132593030773;ca;5.708942;12020
-24.8417045263832;31.212948870649;ca;1.951279;12020
-24.8417890523013;31.2132528089807;ca;4.76721;12020
-24.8411658926368;31.2129335104105;ca;1.522049;12020
-24.8410575969822;31.2128491778078;ca;5.700446;12020
-24.8417802940408;31.2129802716617;ca;3.575925;12020
-24.8416820503463;31.2134940929119;ca;4.642959;12020
-24.8413190601853;31.2130375945034;ca;1.659998;12020
-24.8411703095165;31.2133055228251;ca;2.638748;12020
-24.8417656963897;31.2133963734903;ca;4.873776;12020
-24.841463609381;31.2134279340291;ca;3.140741;12020
-24.8412398585405;31.2137061833106;ca;1.332717;12020
-24.8410341765666;31.2132653104997;ca;4.099528;12020
-24.8415787989685;31.2135677069009;ca;2.921186;12020
-24.8414590072024;31.2135530212169;ca;3.418005;12020
-24.8417180576167;31.2137371457443;ca;2.985993;12020
-24.8414645612135;31.2135731953436;ca;3.92357;12020
-24.8409338573066;31.2136838973609;ca;5.428795;12020
-24.8414052113715;31.2132024155288;ca;1.96903;12020
-24.8414832640946;31.2136940642268;ca;5.788274;12020
-24.8417839376845;31.2132035153171;ca;4.094907;12020
-24.8415358052016;31.2130060554441;ca;1.394916;12020
-24.8414933301413;31.2129775830353;ca;5.253863;12020
-24.8414408611442;31.2136127556523;ca;1.22327;12020
-24.8416501704591;31.2136324710058;ca;1.530475;12020
-24.8415393132282;31.2134100837305;ca;3.556641;12020
-24.8414899174649;31.2135378556214;ca;1.529587;12020
-24.8411417012324;31.2131425881585;ca;3.347519;12020
-24.8417163465199;31.2134772165778;ca;3.414504;12020
-24.8417177790947;31.2137071589204;ca;3.926984;12020
-24.8411382070901;31.2133371694609;ca;4.491371;12020
-24.8410313559062;31.2136308547315;ca;2.563494;12020
-24.8414713217983;31.2130910800604;ca;1.999055;12020
-24.8417109113298;31.2136134553475;ca;5.740037;12020
-24.841228327369;31.2136440775589;ca;3.104291;12020
-24.8413785919723;31.21357943621;ca;4.84334;12020
-24.8412049403752;31.2136435773814;ca;5.445142;12020
-24.8416213178862;31.2136141735916;ca;3.724041;12020
-24.8418096630128;31.213266456233;ca;3.746396;12020
-24.8412632011588;31.2128709056817;ca;5.898645;12020
-24.8413624611102;31.2130444197914;ca;4.920761;12020
-24.8411391006218;31.2135833445324;ca;1.968011;12020
-24.8414018063066;31.2134422261721;ca;3.575017;12020
-24.8410165426268;31.2132847612584;ca;1.307949;12020
-24.8410794308156;31.2136024996887;ca;4.075678;12020
-24.841467382454;31.2131269357805;ca;4.202566;12020
-24.8416792388908;31.2135722858902;ca;1.072123;12020
-24.8413108065382;31.212937954021;ca;2.823425;12020
-24.8411756949062;31.2137398153578;ca;1.278131;12020
-24.8409585597612;31.2132220102297;ca;3.314726;12020
-24.8409503626198;31.2129086854624;ca;4.146416;12020
-24.8415830370035;31.2129841166579;ca;1.393039;12020
-24.8409685698096;31.2131432130659;ca;2.618205;12020
-24.8414078808591;31.2136855891344;ca;1.266548;12020
-24.8409169431742;31.21314489161;ca;3.860073;12020
-24.8411406872234;31.2132655613393;ca;1.653724;12020
-24.8411166562874;31.2132087112438;ca;3.115078;12020
-24.8414987164245;31.2130683600571;ca;2.805795;12020
-24.8413354113219;31.2129751006383;ca;4.912143;12020
-24.8411272756439;31.2131281819599;ca;1.400759;12020
-24.8412375884588;31.2136836972934;ca;5.540339;12020
-24.8411107816857;31.2132798581315;ca;3.220233;12020
-24.8411466325672;31.2129184851482;ca;2.532276;12020
-24.8409210579025;31.2135362719739;ca;5.465935;12020
-24.8409525401498;31.2132819039076;ca;4.371239;12020
-24.8414273353744;31.213703732479;ca;5.425574;12020
-24.8417016517575;31.2130741347885;ca;2.997631;12020
-24.8416673907052;31.2131474499106;ca;1.398346;12020
-24.8412540976543;31.2128912313385;ca;3.606755;12020
-24.8416347026084;31.2130618478962;ca;4.850926;12020
-24.8410924241125;31.2131981099309;ca;4.656783;12020
-24.8416775702524;31.2131867182793;ca;4.546316;12020
-24.8411546310935;31.2136299124281;ca;1.209276;12020
-24.8414048597083;31.2135478961156;ca;5.404378;12020
-24.8413943922479;31.2130842285401;ca;3.493519;12020
-24.8409397097001;31.2134504382568;ca;5.356601;12020
-24.8415075295957;31.2130062029488;ca;1.938376;12020
-24.8410724165737;31.2130365117694;ca;2.154546;12020
-24.8415445923269;31.2131107410728;ca;1.287992;12020
-24.8410867372613;31.2135131340232;ca;1.160664;12020
-24.8410073061212;31.2128100165681;ca;3.113674;12020
-24.8417294698761;31.2130736706037;ca;3.638377;12020
-24.8416185299777;31.2128307677327;ca;5.632045;12020
-24.8415947187496;31.2130693641511;ca;3.801338;12020
-24.8411302882766;31.2133897699951;ca;5.464736;12020
-24.8409059809792;31.2135571480962;ca;2.052936;12020
-24.8412616108503;31.2133942999185;ca;5.061479;12020
-24.8414309496164;31.2132289330789;ca;1.473916;12020
-24.841059714826;31.2136328369551;ca;4.499775;12020
-24.8413342027497;31.2132056580733;ca;2.802928;12020
-24.841134752421;31.2133046550676;ca;4.096726;12020
-24.8415550987939;31.2130451179699;ca;1.011492;12020
-24.8413215400561;31.2131228088021;ca;1.064788;12020
-24.8413254201035;31.2132409288648;ca;3.999209;12020
-24.8413976244132;31.2136695029089;ca;2.018828;12020
-24.8415086161312;31.2128370048886;ca;1.673473;12020
-24.8417844125953;31.2132660117918;ca;1.595708;12020
-24.841675073145;31.2136622129559;ca;5.455496;12020
-24.8416132665889;31.2128939622753;ca;1.084358;12020
-24.8409357938027;31.2136168575393;ca;3.050455;12020
-24.8418218622251;31.2133735871988;ca;5.322656;12020
-24.8411319070948;31.2136451042012;ca;1.900952;12020
-24.8415228568907;31.2132821840309;ca;1.33202;12020
-24.8409094596438;31.2132944719663;ca;5.956777;12020
-24.8413344835055;31.2133345454126;ca;1.178756;12020
-24.8413142046642;31.2131579538187;ca;3.195944;12020
-24.841403969588;31.2132827541879;ca;1.162488;12020
-24.8415837270119;31.2128214428907;ca;5.222017;12020
-24.8411820164539;31.2134276049689;ca;1.958906;12020
-24.8415696986065;31.2130041446424;ca;1.015535;12020
-24.8412752526968;31.2128220062697;ca;4.739687;12020
-24.8417575043684;31.2130731411874;ca;5.571784;12020
-24.841510061831;31.2129705058888;ca;13.11124;12020
-24.8412587029728;31.2132116320436;ca;12.32471;12020
-24.8409145857463;31.2136173313224;ca;15.04611;12020
-24.8410645573442;31.2136010732947;an;2.428023;12020
-24.8409574540696;31.2129684742905;an;2.234401;12020
-24.8417925672293;31.2136653019027;tt;2.822743;12020
-24.8410952723708;31.2135853591482;tt;5.274923;12020
-24.8412822218073;31.2133753561912;tt;1.77699;12020
-24.8410863299465;31.2136489700475;tt;5.418704;12020
-24.8410466152515;31.2135413582976;tt;1.669481;12020
-24.8418124810474;31.2135089790664;tt;3.044543;12020
-24.8415728594685;31.2136450228604;tt;1.233137;12020
-24.8411594149236;31.2130703735493;tt;5.199133;12020
-24.8411333710813;31.2135492585279;tt;2.351389;12020
-24.8416332723542;31.2131632520266;tt;2.125691;12020
-24.8416741296738;31.2132162131456;tt;3.643476;12020
-24.8409129384365;31.2128971292956;tt;3.269964;12020
-24.8412270586056;31.213534193505;tt;3.045701;12020
-24.8415970138636;31.2131853370639;tt;3.334998;12020
-24.8411419718843;31.2136483373933;tt;1.881211;12020
-24.8409114073702;31.213644337839;tt;2.5434;12020
-24.8413382225493;31.2129836230506;tt;3.884353;12020
-24.8409657669929;31.2133660212263;tt;4.14606;12020
-24.8409996231858;31.2131238586535;tt;2.560749;12020
-24.8409984161655;31.2133575236948;tt;4.569711;12020
-24.8410309564765;31.2135094772039;tt;1.908868;12020
-24.8417768466501;31.2130524881329;tt;3.633463;12020
-24.8415340771483;31.2134355753664;tt;5.530771;12020
-24.8409326355473;31.2135899469011;tt;2.641699;12020
-24.8413087188825;31.213445477774;tt;4.453955;12020
-24.8414686208267;31.2131325173366;tt;1.567837;12020
-24.8409904767339;31.213141144501;tt;3.847555;12020
-24.8413559982135;31.2134153317543;tt;5.514568;12020
-24.8413851235778;31.2133728828241;tt;2.00273;12020
-24.8410209826282;31.2133266937101;tt;4.0329;12020
-24.8417416558026;31.2133529750591;tt;4.12294;12020
-24.8412233546554;31.2134559530839;tt;3.270541;12020
-24.8416898937717;31.2129282814281;tt;4.378767;12020
-24.8413001341911;31.2135680941694;tt;5.023332;12020
-24.8412879892161;31.2131841173102;tt;3.352994;12020
-24.8414260854961;31.212868378263;tt;2.364465;12020
-24.8416184012734;31.2128281040105;tt;5.155819;12020
-24.8411531265674;31.2129550788415;tt;1.349794;12020
-24.8409309230611;31.2136914385495;tt;5.812142;12020
-24.8416650997993;31.2136670538249;tt;5.243135;12020
-24.8412516467518;31.2129612953169;tt;1.704359;12020
-24.8415783513741;31.2133888112343;tt;2.487381;12020
-24.8414157400573;31.2136718728759;tt;1.030493;12020
-24.8415930499368;31.2133591855194;tt;4.968828;12020
-24.841531191257;31.2130098439742;tt;1.142592;12020
-24.8414767701676;31.2133807600594;tt;2.454747;12020
-24.8417611974879;31.2130456352241;tt;2.405103;12020
-24.8415351126184;31.2133539448247;tt;1.846558;12020
-24.8412945949419;31.2132044591715;tt;3.216754;12020
-24.8414606683283;31.2128536914839;tt;2.445925;12020
-24.841827059368;31.2128393951388;tt;3.748711;12020
-24.8409541549475;31.2128921522289;tt;3.71104;12020
-24.8410370825966;31.2136594259151;tt;2.676879;12020
-24.8411707457704;31.2136913308628;tt;1.585712;12020
-24.8409111126133;31.2131833936906;tt;1.782126;12020
-24.8415067412807;31.2129833003997;tt;2.534721;12020
-24.8414444235437;31.2128096715385;tt;3.594951;12020
-24.8412603016289;31.212861736315;tt;3.010158;12020
-24.8413668290722;31.2135484868114;tt;1.816426;12020
-24.8413557869791;31.2137024726434;tt;3.595833;12020
-24.8414500832856;31.2136139680433;tt;2.318825;12020
-24.8410275997033;31.2130829986305;tt;5.732402;12020
-24.8414427793742;31.2132581217628;tt;2.715676;12020
-24.8418336298162;31.2129621817837;tt;1.070422;12020
-24.8410441867185;31.2133363088555;tt;3.684948;12020
-24.8416328890181;31.2131720770995;tt;4.674841;12020
-24.8416385511894;31.213519988746;tt;4.291291;12020
-24.8413644791576;31.2130767354251;tt;5.437628;12020
-24.8409725679216;31.2134360874218;tt;5.889015;12020
-24.8411583386704;31.2131901232054;tt;4.777177;12020
-24.8410513646269;31.2129341460113;tt;2.147027;12020
-24.8418177876901;31.2133395228485;tt;3.640951;12020
-24.841143545253;31.213692456357;tt;4.780082;12020
-24.8412337034455;31.2135655060746;tt;1.108341;12020
-24.8412205350558;31.2135555895695;tt;5.637099;12020
-24.8410406725155;31.2128590978278;tt;5.081797;12020
-24.841688932785;31.2133580835863;tt;3.977198;12020
-24.8410966121401;31.2131127699189;tt;3.250071;12020
-24.8413084919335;31.2133142668316;tt;2.841939;12020
-24.8409141315698;31.2134538926974;tt;3.555247;12020
-24.8418187417965;31.2133355587058;tt;4.73321;12020
-24.841151465348;31.2132464506844;tt;3.551906;12020
-24.841797199822;31.2137361748078;tt;1.027083;12020
-24.841629931008;31.2135070784559;tt;5.753154;12020
-24.8413133256614;31.2131866216578;tt;1.292428;12020
-24.8414587872385;31.2133899514362;tt;1.406227;12020
-24.8416555050058;31.2132368973344;tt;3.153171;12020
-24.8414821120937;31.2129003225948;tt;3.24295;12020
-24.8416071365879;31.2136817006626;tt;5.815589;12020
-24.8410081946007;31.213130079708;tt;3.035591;12020
-24.8414814730191;31.2128738484215;tt;3.857691;12020
-24.8413410284866;31.2135620495456;tt;2.280976;12020
-24.8416047568174;31.213249790454;tt;1.317158;12020
-24.8415346343774;31.2136758921288;tt;1.130073;12020
-24.8415097483586;31.2133403365212;tt;1.15875;12020
-24.8410407222401;31.2129525979232;tt;1.272504;12020
-24.8416783104629;31.212892276228;tt;5.606898;12020
-24.8417860496497;31.2134665182918;tt;5.496883;12020
-24.8416495002709;31.2128469799043;tt;5.524987;12020
-24.8416729910842;31.2129331090531;tt;2.24023;12020
-24.8415981887489;31.2128933817257;tt;2.929972;12020
-24.8410606374343;31.2130175236393;tt;4.852966;12020
-24.8414947382696;31.2129274788261;tt;5.604835;12020
-24.8416121888939;31.2135448778572;tt;3.995409;12020
-24.8412141262187;31.2132314991223;tt;4.22874;12020
-24.8412670448009;31.2134664697165;tt;1.630231;12020
-24.8412443796294;31.2130869601654;tt;4.414033;12020
-24.8410099828948;31.2137391834371;tt;1.720119;12020
-24.8416809259169;31.2137456731039;tt;1.390235;12020
-24.8417679791916;31.2128715260075;tt;1.901284;12020
-24.8416277762686;31.2130643163282;tt;2.269272;12020
-24.8409354880749;31.2133588876613;tt;2.335191;12020
-24.841738316114;31.213275989132;tt;4.804434;12020
-24.8411537398841;31.2137377404293;tt;4.474689;12020
-24.8414980159892;31.2134065721172;tt;2.488634;12020
-24.8416719622164;31.2135015645253;tt;3.595905;12020
-24.841762207942;31.2131264652532;tt;4.252938;12020
-24.8410802191006;31.2128616775556;tt;1.614844;12020
-24.8409675882013;31.2130675509331;tt;1.375595;12020
-24.8415699604531;31.2130286593955;tt;2.475774;12020
-24.8415712983956;31.2136421377709;tt;5.342777;12020
-24.8413183664326;31.2128865475738;tt;2.880911;12020
-24.841184220614;31.2136900583926;tt;3.269816;12020
-24.8410935080584;31.2132963419756;tt;2.70969;12020
-24.8417290781676;31.2133775125424;tt;3.097367;12020
-24.8417162641999;31.213706812764;tt;5.504157;12020
-24.8414459364205;31.2137010796457;tt;4.695595;12020
-24.8411231887078;31.2131526568496;tt;1.06465;12020
-24.8416366970454;31.2133074719823;tt;2.351339;12020
-24.8411407467753;31.2137070595421;tt;4.45317;12020
-24.8411456568526;31.2134446452959;tt;1.789279;12020
-24.841412880782;31.2133120221461;tt;4.367566;12020
-24.8415926029163;31.2131715338508;tt;5.489303;12020
-24.8415305266003;31.2130776886527;tt;5.120051;12020
-24.8413391730167;31.2133136507758;tt;2.755013;12020
-24.841516124894;31.2131384050302;tt;5.670516;12020
-24.8409727168426;31.2132204680565;tt;5.17873;12020
-24.841761912611;31.212877197633;tt;1.305362;12020
-24.8416424084295;31.2137024480992;tt;1.866899;12020
-24.8414807749789;31.2132304308326;tt;5.220192;12020
-24.8411677580922;31.2133333676553;tt;1.496614;12020
-24.8417123538715;31.2136425182635;tt;4.106861;12020
-24.8409330506877;31.2135841232799;tt;1.204895;12020
-24.8413679532867;31.2135652737333;tt;5.425019;12020
-24.8413638851585;31.2135900274229;tt;3.334677;12020
-24.8413162861224;31.2130615050053;tt;5.620045;12020
-24.8418338939269;31.2129146338827;tt;3.305793;12020
-24.8416772329674;31.2132754635063;tt;1.080261;12020
-24.8414239239618;31.2131530966985;tt;2.158834;12020
-24.8410848870669;31.2134325207401;tt;1.642692;12020
-24.8409163273955;31.2136108796538;tt;2.305133;12020
-24.8411574123834;31.2129613156579;tt;3.118461;12020
-24.8413707033221;31.2135336053289;tt;1.450568;12020
-24.8413269363418;31.2132302507096;tt;2.947298;12020
-24.8414860351216;31.213084836351;tt;2.005796;12020
-24.8409076366041;31.2137147970786;tt;5.879762;12020
-24.8411215970491;31.2134214185881;tt;4.652426;12020
-24.8410861199063;31.2131693861759;tt;1.364728;12020
-24.841247790642;31.2130018418063;tt;4.032499;12020
-24.8415587550142;31.212871253938;tt;4.295614;12020
-24.8411555107491;31.2136955609026;tt;1.395207;12020
-24.8414987129048;31.2135427652529;tt;2.00211;12020
-24.8417369208781;31.2130060610298;tt;4.82649;12020
-24.8414460821807;31.213566927464;tt;2.290052;12020
-24.8410528393332;31.2130575933298;tt;2.867171;12020
-24.8411766109378;31.2134318921703;tt;3.406694;12020
-24.8414988557357;31.2135834876421;tt;1.974159;12020
-24.8409577450303;31.2135356601249;tt;4.824385;12020
-24.8412737884349;31.2130242744884;tt;5.999387;12020
-24.8411700151916;31.2134423274441;tt;5.239049;12020
-24.841619265232;31.2128506837074;tt;5.291718;12020
-24.8414766898515;31.2132290091239;tt;1.277104;12020
-24.8409850557501;31.2130706403102;tt;2.792547;12020
-24.8411431499549;31.2135888710549;tt;1.238806;12020
-24.8415196169214;31.2134259144549;tt;4.24102;12020
-24.8410002497461;31.2133912533244;tt;1.420144;12020
-24.8415086480333;31.2129671196963;tt;1.280787;12020
-24.8417386664178;31.2132555069454;tt;1.207768;12020
-24.8416717005875;31.2137110100863;tt;1.559652;12020
-24.8410916752835;31.2133226928109;tt;2.430225;12020
-24.8409418332418;31.2129296130401;tt;3.43976;12020
-24.8411780614835;31.2136584717003;tt;3.869496;12020
-24.841177703992;31.2136225132709;tt;1.496031;12020
-24.8414094134337;31.2133037614236;tt;3.335918;12020
-24.8410130374467;31.2129728176541;tt;4.161469;12020
-24.8418191123125;31.2131114691892;tt;1.098824;12020
-24.84139375289;31.2134752112377;tt;2.174565;12020
-24.8415514021336;31.2131610768472;tt;2.651597;12020
-24.8411378971343;31.2135721073812;tt;4.866191;12020
-24.841662726399;31.2131288050141;tt;2.671153;12020
-24.8413055111218;31.212973087458;tt;2.472518;12020
-24.8410261543789;31.2132993806234;tt;2.776994;12020
-24.8416510725058;31.213281861658;tt;1.503446;12020
-24.8414333244853;31.2134515777728;tt;2.673948;12020
-24.841488289126;31.2134022055181;tt;1.110524;12020
-24.8413462501592;31.2131993265208;tt;1.431353;12020
-24.841159579805;31.2128092727802;tt;1.559993;12020
-24.8418365764496;31.2129610190318;tt;3.785924;12020
-24.841238361874;31.2132720993828;tt;5.99088;12020
-24.8413271773352;31.2134451254734;tt;5.759837;12020
-24.8411017545499;31.2132188558137;tt;4.849041;12020
-24.8418186192801;31.2128526985321;tt;1.17757;12020
-24.841669085456;31.2133958349753;tt;1.381889;12020
-24.8409413044454;31.2128282247653;tt;1.971377;12020
-24.8410961116036;31.2132245970837;tt;1.656619;12020
-24.8416041948996;31.2131204644384;tt;4.804214;12020
-24.8415895723567;31.2131632548564;tt;2.501348;12020
-24.8415006400586;31.2132845462295;tt;1.048382;12020
-24.8415422444188;31.2134842251834;tt;3.090077;12020
-24.840946200584;31.2131574802704;tt;5.63732;12020
-24.8417019783218;31.213310864031;tt;3.982792;12020
-24.8410353645279;31.2137149829163;tt;1.98513;12020
-24.8415871359699;31.2133522392687;tt;5.544636;12020
-24.8410354177634;31.2135313249217;tt;2.891189;12020
-24.8412261115628;31.213221281376;tt;3.189094;12020
-24.8417103111208;31.213600190259;tt;4.786572;12020
-24.8409389006324;31.2135097550788;tt;5.266711;12020
-24.8414416098513;31.213707767192;tt;2.71067;12020
-24.8410903373427;31.213065111938;tt;2.499597;12020
-24.8415030680516;31.2128864373194;tt;2.188451;12020
-24.8412361563928;31.2130855487694;tt;3.529008;12020
-24.8413240206374;31.2128434325156;tt;3.240502;12020
-24.8410760653763;31.213559294817;tt;2.868361;12020
-24.8411534220683;31.212941360721;tt;1.724542;12020
-24.8409910502785;31.2130595764551;tt;1.398531;12020
-24.8415955179481;31.2133682223169;tt;2.010267;12020
-24.8410647978798;31.2137334470973;tt;3.158225;12020
-24.8415279250215;31.2133529416408;tt;4.976206;12020
-24.8415820929397;31.2129068890475;tt;1.084757;12020
-24.8412371800018;31.2134344289151;tt;3.203149;12020
-24.8414731574295;31.2133994972376;tt;2.200431;12020
-24.841308117926;31.2130150462556;tt;5.147636;12020
-24.8410134775816;31.2134184166576;tt;2.550059;12020
-24.8413368117969;31.212913038341;tt;5.189539;12020
-24.8415425321814;31.2128486781603;tt;5.039002;12020
-24.8415099877722;31.2136822946376;tt;2.222038;12020
-24.8417309331724;31.2134697616438;tt;2.468347;12020
-24.8409490436777;31.2130263116138;tt;4.87239;12020
-24.8417998097467;31.2134383476171;tt;4.632748;12020
-24.8414185947593;31.2131297634864;tt;2.208469;12020
-24.8417747769191;31.2132422209751;tt;5.420085;12020
-24.8409732422559;31.2131916490874;tt;2.706389;12020
-24.8414107280376;31.2131239657944;tt;5.576663;12020
-24.8418335405414;31.2131610406977;tt;1.351792;12020
-24.8414164442986;31.2128965970662;tt;2.280463;12020
-24.8413804001536;31.2136976197023;tt;3.107622;12020
-24.8415662582037;31.2129362319833;tt;2.707489;12020
-24.8411513815061;31.2129452576937;tt;3.072599;12020
-24.8410437287484;31.2131611053683;tt;4.601581;12020
-24.841286101356;31.2128232224227;tt;4.859317;12020
-24.8417993661106;31.2129401961551;tt;1.787346;12020
-24.8414765982993;31.2135457282446;tt;3.781042;12020
-24.8417414821383;31.2135311495887;tt;2.66356;12020
-24.8410535600032;31.2137497747302;tt;1.896443;12020
-24.8412505981682;31.2135154411024;tt;3.97722;12020
-24.8409879204407;31.2131780889526;tt;3.120231;12020
-24.8413119724799;31.2135204091452;tt;3.610117;12020
-24.8414459893053;31.2130369058398;tt;5.535509;12020
-24.8412153164147;31.2131704253643;tt;2.512177;12020
-24.8413312006985;31.213702552394;tt;5.90151;12020
-24.8410271623925;31.2128344818388;tt;5.75545;12020
-24.8410812879933;31.2133862762278;tt;2.045;12020
-24.8410970105355;31.2131487817323;tt;4.54597;12020
-24.8409487199794;31.2128201672065;tt;1.397083;12020
-24.8409622428736;31.2133846311526;tt;2.243059;12020
-24.8411554371265;31.2131899863866;tt;1.225722;12020
-24.841270283794;31.2136006803009;tt;3.35198;12020
-24.8412934393192;31.2136230971379;tt;3.339245;12020
-24.8410690264831;31.2134641255426;tt;1.214032;12020
-24.8414746801208;31.213366836862;tt;1.536018;12020
-24.8414311776953;31.2137069851323;tt;5.955101;12020
-24.8410199260556;31.2130948206543;tt;1.46061;12020
-24.8411547013748;31.2130562244398;tt;3.444996;12020
-24.8411763674608;31.2132886245969;tt;2.021802;12020
-24.8409358392222;31.2132202957027;tt;2.30839;12020
-24.8415879917826;31.2130793853876;tt;2.013097;12020
-24.840991394786;31.2135193765314;tt;4.786519;12020
-24.8410267198375;31.2136102949824;tt;4.201914;12020
-24.8417714500719;31.2136851418553;tt;4.227425;12020
-24.8409313021085;31.2133250309613;tt;2.975679;12020
-24.8417757309749;31.2129036407918;tt;1.97509;12020
-24.8418311099724;31.2130766464345;tt;1.141258;12020
-24.841098861565;31.2132445854225;tt;4.996112;12020
-24.8409078877763;31.2129757161497;tt;1.639006;12020
-24.8414726167772;31.2135137098726;tt;4.687967;12020
-24.8415590305258;31.2129608500854;tt;4.410185;12020
